date,actual,prediction
2018-03-08,4077.6,4051.172
2018-03-09,4108.87,4053.6589999999997
2018-03-12,4127.67,4057.4370000000004
2018-03-13,4091.25,4058.362
2018-03-14,4073.34,4061.589
2018-03-15,4096.16,4066.5589999999997
2018-03-16,4056.42,4071.2660000000005
2018-03-19,4074.25,4075.2619999999997
2018-03-20,4077.7,4080.8769999999995
2018-03-21,4061.05,4081.9909999999995
2018-03-22,4020.35,4084.4309999999996
2018-03-23,3904.94,4078.7059999999997
2018-03-26,3879.89,4058.3129999999996
2018-03-27,3913.27,4033.535
2018-03-28,3842.72,4015.7369999999996
2018-03-29,3894.05,3992.675
2018-03-30,3898.5,3972.464000000001
2018-04-02,3886.92,3956.672
2018-04-03,3862.48,3937.939
2018-04-04,3854.86,3916.4170000000004
2018-04-09,3852.93,3895.7980000000002
2018-04-10,3927.17,3879.0559999999996
2018-04-11,3938.34,3881.279
2018-04-12,3898.64,3887.1240000000007
2018-04-13,3871.14,3885.661
2018-04-16,3808.86,3888.5029999999997
2018-04-17,3748.64,3879.9840000000004
2018-04-18,3766.28,3864.9979999999996
2018-04-19,3811.84,3852.9339999999997
2018-04-20,3760.85,3847.87
2018-04-23,3766.33,3838.4689999999996
2018-04-24,3843.49,3829.809
2018-04-25,3828.7,3821.441
2018-04-26,3755.49,3810.477
2018-04-27,3756.88,3796.1619999999994
2018-05-02,3763.65,3784.7359999999994
2018-05-03,3793.0,3780.215
2018-05-04,3774.6,3784.6510000000003
2018-05-07,3834.19,3785.483
2018-05-08,3878.68,3787.718
2018-05-09,3871.62,3799.501
2018-05-10,3893.06,3810.03
2018-05-11,3872.84,3814.987
2018-05-14,3909.29,3819.4009999999994
2018-05-15,3924.1,3834.7810000000004
2018-05-16,3892.84,3851.5029999999997
2018-05-17,3864.05,3864.422
2018-05-18,3903.06,3871.5270000000005
2018-05-21,3921.24,3884.3729999999996
2018-05-22,3906.21,3893.077999999999
2018-05-23,3854.58,3895.8309999999997
2018-05-24,3827.22,3894.1269999999995
2018-05-25,3816.5,3887.543
2018-05-28,3833.26,3881.9089999999997
2018-05-29,3804.01,3874.3060000000005
2018-05-30,3723.37,3862.297
2018-05-31,3802.38,3845.350000000001
2018-06-01,3770.59,3839.183
2018-06-04,3807.58,3825.936
2018-06-05,3845.32,3814.5699999999997
2018-06-06,3837.35,3808.4809999999998
2018-06-07,3831.01,3806.7580000000003
2018-06-08,3779.62,3807.137
2018-06-11,3779.98,3803.4490000000005
2018-06-12,3825.95,3798.1210000000005
2018-06-13,3788.34,3800.315
2018-06-14,3773.37,3806.8119999999994
2018-06-15,3753.43,3803.911000000001
2018-06-19,3621.12,3802.1950000000006
2018-06-20,3635.44,3783.549
2018-06-21,3592.97,3762.5610000000006
2018-06-22,3608.9,3738.1230000000005
2018-06-25,3560.48,3715.9120000000003
2018-06-26,3531.11,3693.9980000000005
2018-06-27,3459.26,3669.111
2018-06-28,3423.53,3632.442
2018-06-29,3510.98,3595.9610000000002
2018-07-02,3407.96,3569.722
2018-07-03,3409.28,3535.175
2018-07-04,3363.75,3513.9910000000004
2018-07-05,3342.44,3486.822
2018-07-06,3365.12,3461.7690000000002
2018-07-09,3459.18,3437.3910000000005
2018-07-10,3467.52,3427.261
2018-07-11,3407.53,3420.9019999999996
2018-07-12,3481.06,3415.7290000000003
2018-07-13,3492.69,3421.482
2018-07-16,3472.09,3419.653
2018-07-17,3449.38,3426.0660000000003
2018-07-18,3431.32,3430.076
2018-07-19,3428.34,3436.833
2018-07-20,3492.89,3445.423
2018-07-23,3525.75,3458.2000000000007
2018-07-24,3581.71,3464.857
2018-07-25,3577.75,3476.2760000000003
2018-07-26,3536.25,3493.298
2018-07-27,3521.23,3498.817
2018-07-30,3515.08,3501.671
2018-07-31,3517.66,3505.97
2018-08-01,3447.39,3512.798
2018-08-02,3370.96,3514.405
2018-08-03,3315.28,3508.667
2018-08-06,3273.27,3490.906
2018-08-07,3368.87,3465.6579999999994
2018-08-08,3314.51,3444.374
2018-08-09,3397.53,3418.05
2018-08-10,3405.02,3404.178
2018-08-13,3390.34,3392.557
2018-08-14,3372.91,3380.083
2018-08-15,3291.98,3365.608
2018-08-16,3276.73,3350.067
2018-08-17,3229.62,3340.6440000000002
2018-08-20,3267.25,3332.078
2018-08-21,3326.65,3331.4759999999997
2018-08-22,3307.95,3327.254
2018-08-23,3320.03,3326.5979999999995
2018-08-24,3325.33,3318.8480000000004
2018-08-27,3406.57,3310.879
2018-08-28,3400.17,3312.5019999999995
2018-08-29,3386.57,3315.228
2018-08-30,3351.09,3324.6869999999994
2018-08-31,3334.5,3332.1229999999996
2018-09-03,3321.82,3342.611
2018-09-04,3363.9,3348.068
2018-09-05,3298.14,3351.793
2018-09-06,3262.88,3350.8120000000004
2018-09-07,3277.64,3345.097
2018-09-10,3230.07,3340.3280000000004
2018-09-11,3224.21,3322.678
2018-09-12,3202.02,3305.082
2018-09-13,3236.57,3286.6269999999995
2018-09-14,3242.09,3275.175
2018-09-17,3204.92,3265.934
2018-09-18,3269.43,3254.244
2018-09-19,3312.48,3244.797
2018-09-20,3310.13,3246.231
2018-09-21,3410.49,3250.9559999999997
2018-09-25,3379.8,3264.2410000000004
2018-09-26,3417.24,3279.214
2018-09-27,3403.59,3298.517
2018-09-28,3438.86,3318.6740000000004
2018-10-08,3290.9,3338.903
2018-10-09,3288.69,3343.7840000000006
2018-10-10,3281.6,3352.161
2018-10-11,3124.11,3353.3779999999997
2018-10-12,3170.73,3334.5409999999997
2018-10-15,3126.45,3320.601
2018-10-16,3100.97,3292.197
2018-10-17,3118.25,3264.3140000000003
2018-10-18,3044.39,3234.415
2018-10-19,3134.95,3198.495
2018-10-22,3270.27,3168.104
2018-10-23,3183.43,3166.041
2018-10-24,3188.2,3155.515
2018-10-25,3194.31,3146.175
2018-10-26,3173.64,3153.1950000000006
2018-10-29,3076.89,3153.486
2018-10-30,3110.26,3148.5299999999997
2018-10-31,3153.82,3149.459
2018-11-01,3177.03,3153.0160000000005
2018-11-02,3290.25,3166.2799999999997
2018-11-05,3262.84,3181.81
2018-11-06,3243.15,3181.067
2018-11-07,3221.91,3187.039
2018-11-08,3212.77,3190.4100000000003
2018-11-09,3167.44,3192.2560000000003
2018-11-12,3205.14,3191.636
2018-11-13,3237.38,3204.461
2018-11-14,3204.94,3217.173
2018-11-15,3242.37,3222.285
2018-11-16,3257.67,3228.8189999999995
2018-11-19,3294.6,3225.561
2018-11-20,3218.41,3228.7369999999996
2018-11-21,3226.49,3226.263
2018-11-22,3214.43,3226.721
2018-11-23,3143.48,3226.8869999999997
2018-11-26,3141.24,3224.491
2018-11-27,3137.24,3218.101
2018-11-28,3178.93,3208.0869999999995
2018-11-29,3137.65,3205.486
2018-11-30,3172.69,3195.014
2018-12-03,3260.95,3186.516
2018-12-04,3267.71,3183.151
2018-12-05,3252.0,3188.081
